"log.size","log.size.se","log.rw","log.rw.se","log.color","log.col.se","binom"
4.06044301054642,0.00385507475920925,-0.476924072368087,0.110309803260454,-3.93472991707822,0.570522180977818,"Didymops_transversa"
4.26969744969996,0.00312725310856433,-0.50849733466919,0.0688734899033839,-6.90775527898214,0.651004008483247,"Macromia_magnifica"
4.4188406077966,0.00219964907446673,-0.458027437379972,0.0575399334993486,-6.90775527898214,0.651004008483247,"Macromia_taeniolata"
4.25561270981822,0.00448516185634824,-0.416160397353945,0.084959108292008,-6.90775527898214,0.651004008483247,"Macromia_illinoiensis"
4.20469261939097,0.00333727550469634,-0.455188543790007,0.0592616166910405,-1.54177926396029,0.0736870228849165,"Epitheca_princeps"
3.70130197411249,0.0105677806319688,-0.351397886416836,0.0964132256474666,-2.88240358824699,0.119117357974363,"Epitheca_cynosura"
3.83945231259331,0.00679941813097616,-0.421725628209453,0.0782071949019557,-6.90775527898214,0.651004008483247,"Cordulia_shurtleffii"
3.8286413964891,0.00486058668747287,-0.362905493564368,0.0871676219829773,-3.97718075825009,1.41055615365635,"Somatochlora_minor"
3.83945231259331,0.00620717046819381,-0.455062049484825,0.081438276685163,-4.75177767071432,0.806896588408212,"Somatochlora_walshii"
3.88156379794344,0.00461008199845681,-0.480366416331282,0.0580652909046773,-6.90775527898214,0.651004008483247,"Somatochlora_brevicincta"
4.11903717481247,0.0029685878431303,-0.50811926260068,0.0832876552633914,-6.90775527898214,0.651004008483247,"Somatochlora_cingulata"
3.95124371858143,0.0049649042805624,-0.300585477807169,0.0471951573679547,-1.18090753139494,0.178152457893128,"Brachymesia_gravida"
3.19867311755068,0.0105343448415437,-0.130620182882181,0.0565777843813382,0.000999500333083423,0.00618737248056005,"Perithemis_intensa"
3.11351530921037,0.0171941793792081,-0.251314427995192,0.0643288055586839,0.000999500333083423,0.00618737248056005,"Perithemis_tenera"
3.88156379794344,0.00532312277054631,-0.218002152236868,0.0620164698995084,-6.90775527898214,0.651004008483247,"Pantala_flavescens"
3.65065824129374,0.00821163132960718,-0.216671037050528,0.0709803657725189,-2.97357999708201,0.550055625987656,"Miathyria_marcella"
3.97029191355212,0.00807678640668182,-0.141650517410853,0.0896489916576683,-1.41494380103671,0.616015827223472,"Tramea_lacerata"
3.85014760171006,0.00475718769120422,-0.148845627202503,0.0448402744222894,-2.31199393767731,0.288478245453267,"Tramea_calverti"
3.85014760171006,0.00776735663886218,-0.239229688498267,0.0728368082832926,-1.81901897647547,0.40364528060188,"Dythemis_fugax"
3.74950407593037,0.00743910924021985,-0.268263987056218,0.0706308677370142,-6.90775527898214,0.651004008483247,"Dythemis_nigrescens"
4.0517849478033,0.00501996269907255,-0.401126707093982,0.0764867884790846,-6.90775527898214,0.651004008483247,"Brechmorhoga_mendax"
3.92197333628131,0.0044275318872047,-0.126484146895636,0.0516586115528764,-1.54340571675896,0.738629352804312,"Paltothemis_lineatipes"
3.59731226058845,0.00790705358178096,-0.013793321993447,0.0584103825002531,-1.28555157558576,1.10276326701731,"Pachydiplax_longipennis"
3.41772668361337,0.0119656503715104,-0.282232467227694,0.0786314164179123,-6.90775527898214,0.651004008483247,"Micrathyria_aequalis"
3.65065824129374,0.00886920191768034,-0.283362411634851,0.0832245087488464,-6.90775527898214,0.651004008483247,"Idiataphe_cubensis"
3.66356164612965,0.00573280102998472,-0.167054084844984,0.0432414602501756,-1.08270737406513,0.247562041715619,"Celithemis_eponina"
3.44998754583159,0.0091614057461969,-0.135801541177244,0.0646591574150839,-1.49165487677772,0.0580486256270481,"Celithemis_elisa"
3.38439026334577,0.00757825908308112,-0.206336433039495,0.0719438763407159,-3.55872876964889,0.4315571842106,"Leucorrhinia_hudsonica"
3.54095932403731,0.00989679931650233,-0.226773319710243,0.0626530293065035,-3.57972615217199,0.355303129806617,"Leucorrhinia_glacialis"
3.54095932403731,0.00648033579722553,-0.302280871578816,0.0737277521940287,-3.51503818688018,0.381580582388971,"Leucorrhinia_proxima"
3.43398720448515,0.0171517271706635,-0.255933374637201,0.119503935514046,-3.58072283519878,0.542271941069605,"Leucorrhinia_intacta"
3.70130197411249,0.0127427991599793,-0.316911710393838,0.0958837313795068,-6.90775527898214,0.651004008483247,"Sympetrum_corruptum"
3.52636052461616,0.012585885342298,-0.230523658685906,0.0724356075151295,-1.1276617459878,0.155070486712037,"Sympetrum_illotum"
3.44998754583159,0.0081947260744682,-0.336472237021213,0.0773551236765077,-6.90775527898214,0.651004008483247,"Sympetrum_danae"
3.52636052461616,0.00759244344223805,-0.249215791246626,0.0668741092917883,-3.15654144199716,0.545250681644323,"Sympetrum_costiferum"
3.52636052461616,0.00657560417901512,-0.307484699267961,0.0606968649991631,-0.796287939479459,0.0472936520308364,"Sympetrum_semicinctum"
3.49650756146648,0.00874522265741035,-0.405465107608164,0.0887899007710153,-3.60050234349652,0.675005820572057,"Sympetrum_vicinum"
3.77276093809464,0.00938192056692613,-0.388370674070898,0.0912199408637845,-1.82787663632649,0.35902229279527,"Sympetrum_madidum"
3.61091791264422,0.00780025058476509,-0.315081046269525,0.0686609069448781,-6.90775527898214,0.651004008483247,"Sympetrum_ambiguum"
3.51154543883102,0.00861477012013793,-0.215708573141507,0.076591244974951,-6.90775527898214,0.651004008483247,"Sympetrum_rubicundulum"
3.58351893845611,0.00621040159350739,-0.306374205614877,0.0669495999282372,-6.90775527898214,0.651004008483247,"Sympetrum_pallipes"
3.55534806148941,0.0063877881018663,-0.356674943938732,0.0735803396566388,-3.56557685265906,0.424863853053682,"Sympetrum_obtrusum"
