"log.size","log.size.se","log.rw","log.rw.se","log.color","log.col.se","binom"
4.06044301054642,0.00472148304017269,-0.476924072368087,0.135101365807456,-3.93472991707822,0.570522180977818,"Didymops_transversa"
4.26969744969996,0.00383008720625757,-0.50849733466919,0.0843524535340098,-6.90775527898214,0.651004008483247,"Macromia_magnifica"
4.4188406077966,0.00269400892281438,-0.458027437379972,0.0704717384535402,-6.90775527898214,0.651004008483247,"Macromia_taeniolata"
4.25561270981822,0.00549317898092369,-0.416160397353945,0.104053232158639,-6.90775527898214,0.651004008483247,"Macromia_illinoiensis"
4.20469261939097,0.00408731105879762,-0.455188543790007,0.0725803611127261,-1.54177926396029,0.0736870228849165,"Epitheca_princeps"
3.70130197411249,0.0129428351309951,-0.351397886416836,0.118081603646055,-2.88240358824699,0.119117357974363,"Epitheca_cynosura"
3.83945231259331,0.00832755248436003,-0.421725628209453,0.0957838608620927,-6.90775527898214,0.651004008483247,"Cordulia_shurtleffii"
3.8286413964891,0.00595297861743663,-0.362905493564368,0.106758097975052,-3.97718075825009,1.41055615365635,"Somatochlora_minor"
3.83945231259331,0.0076022001967737,-0.455062049484825,0.0997411117051226,-4.75177767071432,0.806896588408212,"Somatochlora_walshii"
3.88156379794344,0.00564617428430467,-0.480366416331282,0.0711151672413642,-6.90775527898214,0.651004008483247,"Somatochlora_brevicincta"
4.11903717481247,0.00363576273614926,-0.50811926260068,0.102006128634069,-6.90775527898214,0.651004008483247,"Somatochlora_cingulata"
3.95124371858143,0.00608074105456894,-0.300585477807169,0.0578020269409215,-1.18090753139494,0.178152457893128,"Brachymesia_gravida"
3.19867311755068,0.0129018848181511,-0.130620182882181,0.0692933512557431,0.000999500333083423,0.00618737248056005,"Perithemis_intensa"
3.11351530921037,0.0210584830124721,-0.251314427995192,0.0787863746907448,0.000999500333083423,0.00618737248056005,"Perithemis_tenera"
3.88156379794344,0.00651946731301438,-0.218002152236868,0.0759543534512337,-6.90775527898214,0.651004008483247,"Pantala_flavescens"
3.65065824129374,0.0100571533566949,-0.216671037050528,0.0869328389493916,-2.97357999708201,0.550055625987656,"Miathyria_marcella"
3.97029191355212,0.00989200272890886,-0.141650517410853,0.109797142758157,-1.41494380103671,0.616015827223472,"Tramea_lacerata"
3.85014760171006,0.00582634122704956,-0.148845627202503,0.0549178961304904,-2.31199393767731,0.288478245453267,"Tramea_calverti"
3.85014760171006,0.00951303020771587,-0.239229688498267,0.0892065073934951,-1.81901897647547,0.40364528060188,"Dythemis_fugax"
